name,pt_date_day,pt_1japt,pt_1tsait,pt_1sangt,pt_1glutrt,pt_1glutlt,pt_2japt,pt_2tsait,pt_2sangt,pt_2glutrt,pt_2glutlt,
屏東縣  ,106.8.2,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.8.2,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.8.2,50.38,0.00,0.00,55.14,58.69,4314,0,0,4300,4222,
台東縣  ,106.8.2,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.8.2,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.8.1,43.29,47.29,0.00,52.93,52.98,3864,4188,0,4679,4655,
台北市  ,106.8.1,45.09,49.31,47.69,52.81,55.37,3672,4125,4058,4483,4508,
新北市  ,106.8.1,42.87,46.77,45.28,50.18,51.48,3787,4157,4043,4433,4542,
桃園市  ,106.8.1,41.33,38.81,39.54,46.48,55.00,3310,3800,3813,4048,3954,
新竹市  ,106.8.1,41.98,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.8.1,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.8.1,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.8.1,42.26,47.92,45.00,48.81,50.42,3287,3927,3977,4179,4066,
彰化縣  ,106.8.1,39.38,43.88,42.68,48.16,47.55,3266,4036,3838,4102,3777,
南投縣  ,106.8.1,40.69,44.08,43.34,48.57,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.8.1,39.60,43.19,0.00,44.29,46.34,3253,3875,0,4101,3809,
嘉義市  ,106.8.1,40.10,0.00,0.00,46.74,47.54,3184,0,0,4167,3890,
嘉義縣  ,106.8.1,39.60,0.00,0.00,46.16,45.91,3186,0,0,4104,3839,
台南市  ,106.8.1,41.48,47.50,45.00,51.67,54.00,3298,3542,3889,4111,4000,
高雄市  ,106.8.1,40.53,0.00,43.77,48.63,49.33,3351,0,0,4304,4295,
屏東縣  ,106.8.1,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.8.1,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.8.1,50.38,0.00,0.00,55.14,58.69,4314,0,0,4300,4222,
台東縣  ,106.8.1,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.8.1,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.31,43.29,47.29,0.00,52.93,52.98,3864,4188,0,4679,4655,
台北市  ,106.7.31,45.09,49.31,47.69,52.81,55.37,3672,4125,4058,4483,4508,
新北市  ,106.7.31,42.87,46.77,45.28,50.18,51.48,3787,4157,4043,4433,4542,
桃園市  ,106.7.31,41.33,38.81,39.54,46.48,55.00,3310,3800,3813,4048,3954,
新竹市  ,106.7.31,41.98,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.7.31,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.7.31,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.31,42.26,47.92,45.00,48.81,50.42,3287,3927,3977,4179,4066,
彰化縣  ,106.7.31,39.38,43.88,42.68,48.16,47.55,3266,4036,3838,4102,3777,
南投縣  ,106.7.31,40.69,44.08,43.34,48.57,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.31,39.60,43.19,0.00,44.29,46.34,3252,3875,0,4094,3809,
嘉義市  ,106.7.31,40.10,0.00,0.00,46.74,47.54,3184,0,0,4167,3890,
嘉義縣  ,106.7.31,39.60,0.00,0.00,46.16,45.91,3186,0,0,4104,3839,
宜蘭縣  ,106.7.31,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.31,50.38,0.00,0.00,55.14,58.69,4333,0,0,4300,4222,
台東縣  ,106.7.31,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.31,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.28,43.29,47.29,0.00,52.93,52.98,3864,4188,0,4679,4655,
台北市  ,106.7.28,45.09,49.31,47.69,52.81,55.37,3672,4125,4058,4483,4508,
新北市  ,106.7.28,42.87,46.77,45.28,50.18,51.48,3787,4157,4043,4433,4542,
桃園市  ,106.7.28,41.33,38.81,39.54,46.48,55.00,3310,3800,3813,4015,4056,
新竹市  ,106.7.28,41.98,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.7.28,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.7.28,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.28,42.32,47.92,44.88,49.46,51.90,3308,3844,3966,4128,4066,
彰化縣  ,106.7.28,39.38,43.88,42.68,48.16,47.55,3269,4036,3796,4096,3777,
南投縣  ,106.7.28,40.69,44.08,43.34,48.57,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.28,39.60,43.19,0.00,44.29,46.34,3252,3875,0,4094,3809,
嘉義市  ,106.7.28,40.10,0.00,0.00,46.74,47.54,3184,0,0,4167,3890,
嘉義縣  ,106.7.28,39.60,0.00,0.00,46.16,45.91,3186,0,0,4104,3839,
台南市  ,106.7.28,41.48,47.50,45.00,51.67,54.00,3298,3542,3889,4111,4000,
高雄市  ,106.7.28,40.53,0.00,43.62,48.63,49.55,3357,0,0,4311,4313,
屏東縣  ,106.7.28,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.28,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.28,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.28,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.28,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.27,43.29,47.29,0.00,52.93,52.98,3864,4188,0,4679,4655,
台北市  ,106.7.27,45.09,49.31,47.69,52.81,55.37,3672,4125,4058,4483,4508,
新北市  ,106.7.27,42.87,46.77,45.28,50.18,51.48,3787,4157,4043,4433,4542,
桃園市  ,106.7.27,41.33,38.81,39.54,46.48,55.00,3310,3800,3802,4015,4056,
新竹市  ,106.7.27,41.98,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.7.27,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.7.27,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.27,42.32,47.92,44.88,49.46,51.90,3315,3858,3952,4095,4024,
彰化縣  ,106.7.27,39.38,43.88,42.68,48.16,47.55,3267,4036,3796,4096,3777,
南投縣  ,106.7.27,40.57,44.08,43.34,48.57,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.27,39.60,43.19,0.00,44.29,46.34,3252,3875,0,4094,3809,
嘉義市  ,106.7.27,40.10,0.00,0.00,46.74,47.54,3184,0,0,4167,3890,
嘉義縣  ,106.7.27,39.60,0.00,0.00,46.16,45.91,3186,0,0,4104,3839,
台南市  ,106.7.27,41.48,47.50,45.00,51.67,54.00,3298,3542,3889,4111,4000,
高雄市  ,106.7.27,40.53,0.00,43.62,48.63,49.55,3357,0,0,4311,4313,
屏東縣  ,106.7.27,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.27,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.27,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.27,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.27,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.26,43.29,47.29,0.00,52.69,52.74,3864,4188,0,4679,4655,
台北市  ,106.7.26,45.09,49.31,47.59,52.81,55.37,3672,4083,4024,4483,4508,
新北市  ,106.7.26,42.87,46.56,45.28,50.18,51.48,3792,4157,4043,4425,4542,
桃園市  ,106.7.26,41.33,38.81,39.54,46.48,55.00,3310,3800,3802,4015,4056,
新竹市  ,106.7.26,41.98,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.7.26,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.7.26,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.26,42.68,47.92,44.88,48.99,52.38,3315,3858,3952,4095,4024,
彰化縣  ,106.7.26,39.38,43.88,42.68,48.16,47.55,3267,4036,3796,4096,3777,
南投縣  ,106.7.26,40.57,44.08,43.34,48.57,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.26,39.60,43.19,0.00,44.29,46.34,3251,3875,0,4094,3811,
嘉義市  ,106.7.26,40.34,0.00,0.00,46.74,47.54,3184,0,0,4167,3890,
嘉義縣  ,106.7.26,39.60,0.00,0.00,46.16,45.91,3186,0,0,4104,3839,
台南市  ,106.7.26,41.48,47.50,45.00,51.67,54.00,3302,3542,3889,4111,4000,
高雄市  ,106.7.26,40.53,0.00,43.62,48.63,49.55,3357,0,0,4311,4313,
屏東縣  ,106.7.26,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.26,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.26,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.26,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.26,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.25,43.19,46.67,0.00,52.69,52.74,3850,4167,0,4679,4678,
台北市  ,106.7.25,45.09,49.03,47.59,52.81,55.37,3688,4063,4024,4483,4508,
新北市  ,106.7.25,42.96,46.14,45.46,50.55,52.13,3792,4139,4054,4458,4592,
桃園市  ,106.7.25,41.33,38.81,39.54,46.48,55.00,3280,3667,3781,4004,4056,
新竹市  ,106.7.25,42.29,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.7.25,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.7.25,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.25,42.68,47.92,44.88,48.99,52.38,3320,3858,3952,4095,4024,
彰化縣  ,106.7.25,39.38,43.88,42.68,48.16,47.55,3267,4036,3796,4096,3777,
南投縣  ,106.7.25,40.57,44.08,43.34,48.57,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.25,39.60,43.19,0.00,44.29,46.34,3256,3875,0,4094,3811,
嘉義市  ,106.7.25,40.34,0.00,0.00,46.74,47.54,3184,0,0,4167,3890,
嘉義縣  ,106.7.25,39.60,0.00,0.00,46.16,45.91,3186,0,0,4104,3839,
台南市  ,106.7.25,41.48,47.50,45.00,51.67,54.00,3302,3542,3889,4111,4000,
高雄市  ,106.7.25,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.25,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.25,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.25,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.25,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.25,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.24,43.19,46.67,0.00,52.69,52.74,3850,4167,0,4679,4678,
台北市  ,106.7.24,45.37,48.19,46.85,52.63,55.46,3747,4031,3991,4467,4558,
新北市  ,106.7.24,42.96,46.14,45.46,50.55,52.13,3792,4139,4054,4458,4592,
桃園市  ,106.7.24,41.33,38.81,39.54,46.48,55.00,3280,3667,3719,4004,4056,
新竹市  ,106.7.24,42.29,44.79,0.00,49.17,49.17,3429,3845,0,4274,4117,
新竹縣  ,106.7.24,39.69,43.67,0.00,49.58,50.00,3361,3917,0,4319,4333,
苗栗縣  ,106.7.24,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.24,42.68,47.92,44.88,48.99,52.38,3320,3858,3952,4095,4024,
彰化縣  ,106.7.24,39.38,43.88,42.68,48.16,47.55,3267,4036,3796,4096,3777,
南投縣  ,106.7.24,40.80,44.08,43.34,48.21,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.24,39.60,43.19,0.00,44.29,46.34,3256,3875,0,4069,3837,
嘉義市  ,106.7.24,40.34,0.00,0.00,46.74,47.25,3192,0,0,4167,3890,
嘉義縣  ,106.7.24,39.60,0.00,0.00,46.16,45.91,3186,0,0,4125,3831,
台南市  ,106.7.24,41.48,47.50,45.00,51.67,54.00,3302,3542,3889,4111,4000,
高雄市  ,106.7.24,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.24,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.24,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.24,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.24,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.24,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.21,43.19,46.67,0.00,52.69,52.74,3850,4167,0,4679,4678,
台北市  ,106.7.21,45.37,48.19,46.85,52.63,55.46,3747,4031,3991,4467,4558,
新北市  ,106.7.21,42.96,46.14,45.46,50.55,52.22,3792,4139,4054,4442,4600,
桃園市  ,106.7.21,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.21,42.29,44.79,0.00,49.17,49.44,3429,3845,0,4250,4117,
新竹縣  ,106.7.21,39.69,44.00,0.00,49.17,50.00,3361,3917,0,4264,4333,
苗栗縣  ,106.7.21,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.21,42.68,47.92,44.88,48.99,52.38,3320,3858,3952,4095,4024,
彰化縣  ,106.7.21,39.38,43.88,42.68,48.16,47.55,3267,4036,3796,4096,3777,
南投縣  ,106.7.21,40.80,44.08,43.34,48.21,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.21,39.60,43.19,0.00,44.29,46.34,3258,3875,0,4069,3831,
嘉義市  ,106.7.21,40.34,0.00,0.00,46.74,47.25,3192,0,0,4167,3890,
嘉義縣  ,106.7.21,39.60,0.00,0.00,46.16,45.91,3186,0,0,4125,3831,
台南市  ,106.7.21,41.48,47.50,45.00,51.67,54.00,3302,3542,3889,4111,4000,
高雄市  ,106.7.21,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.21,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.21,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.21,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.21,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.21,42.29,0.00,0.00,51.67,51.67,3336,0,0,0,0,
基隆市  ,106.7.20,43.19,46.67,0.00,52.69,52.74,3850,4167,0,4679,4678,
台北市  ,106.7.20,45.09,48.19,46.67,52.63,55.65,3742,4031,3983,4467,4567,
新北市  ,106.7.20,42.96,46.14,45.46,50.55,52.31,3792,4139,4071,4442,4625,
桃園市  ,106.7.20,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.20,42.29,44.79,0.00,49.17,49.44,3429,3845,0,4250,4117,
新竹縣  ,106.7.20,39.69,44.00,0.00,49.17,50.00,3361,3917,0,4264,4333,
苗栗縣  ,106.7.20,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.20,42.68,47.92,44.88,48.99,52.38,3320,3858,3952,4095,4024,
彰化縣  ,106.7.20,39.38,43.88,42.68,48.16,47.55,3267,4036,3796,4096,3777,
南投縣  ,106.7.20,40.80,44.08,43.34,48.21,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.20,39.60,43.19,0.00,44.29,46.34,3260,3875,0,4069,3831,
嘉義市  ,106.7.20,40.58,0.00,0.00,46.38,47.25,3198,0,0,4167,3940,
嘉義縣  ,106.7.20,39.60,0.00,0.00,45.87,45.91,3177,0,0,4092,3817,
台南市  ,106.7.20,41.48,47.50,45.00,51.67,54.00,3302,3542,3889,4111,4000,
高雄市  ,106.7.20,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.20,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.20,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.20,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.20,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.20,42.29,0.00,0.00,51.67,51.67,3327,0,0,0,0,
基隆市  ,106.7.19,43.19,46.67,0.00,52.69,52.74,3850,4167,0,4679,4678,
台北市  ,106.7.19,45.09,47.64,46.30,52.63,55.65,3742,4010,3983,4467,4583,
新北市  ,106.7.19,42.96,45.73,45.28,50.55,52.31,3792,4130,4071,4442,4625,
桃園市  ,106.7.19,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.19,42.29,44.79,0.00,49.17,49.44,3429,3845,0,4250,4117,
新竹縣  ,106.7.19,39.69,44.00,0.00,49.17,50.00,3361,3917,0,4264,4333,
苗栗縣  ,106.7.19,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.19,42.68,47.92,44.88,48.99,52.38,3320,3858,3952,4095,4024,
彰化縣  ,106.7.19,39.38,43.88,42.68,48.16,47.55,3267,4036,3769,4080,3890,
南投縣  ,106.7.19,40.80,44.08,43.34,48.21,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.19,39.60,43.19,0.00,44.29,46.34,3261,3875,0,4069,3828,
嘉義市  ,106.7.19,40.58,0.00,0.00,46.38,47.25,3198,0,0,4167,3940,
嘉義縣  ,106.7.19,39.60,0.00,0.00,45.87,45.91,3177,0,0,4092,3817,
台南市  ,106.7.19,41.48,47.50,45.00,51.67,54.00,3302,3542,3806,4111,4000,
高雄市  ,106.7.19,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.19,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.19,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.19,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.19,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.19,42.29,0.00,0.00,51.67,51.67,3327,0,0,0,0,
基隆市  ,106.7.18,43.19,46.67,0.00,52.45,52.74,3850,4167,0,4667,4714,
台北市  ,106.7.18,45.09,47.50,46.20,52.63,55.83,3742,3990,3966,4467,4633,
新北市  ,106.7.18,42.96,45.73,44.91,50.55,52.31,3800,4130,4071,4442,4650,
桃園市  ,106.7.18,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.18,42.29,44.79,0.00,49.17,49.44,3429,3845,0,4250,4117,
新竹縣  ,106.7.18,39.69,44.00,0.00,49.17,50.00,3361,3917,0,4264,4333,
苗栗縣  ,106.7.18,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.18,42.68,47.92,44.88,48.99,52.38,3320,3858,3952,4095,4024,
彰化縣  ,106.7.18,39.82,43.88,42.15,47.14,48.16,3289,3897,3717,4018,3907,
南投縣  ,106.7.18,40.80,44.08,43.34,48.21,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.18,39.60,43.19,0.00,44.29,46.34,3261,3875,0,4076,3843,
嘉義市  ,106.7.18,40.58,0.00,0.00,46.38,47.25,3198,0,0,4167,3940,
嘉義縣  ,106.7.18,39.60,0.00,0.00,45.87,45.91,3177,0,0,4092,3817,
台南市  ,106.7.18,41.48,47.50,45.00,51.67,54.00,3302,3542,3806,4111,4000,
高雄市  ,106.7.18,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.18,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.18,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.18,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.18,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.18,42.29,0.00,0.00,51.67,51.67,3327,0,0,0,0,
基隆市  ,106.7.17,43.19,46.67,0.00,52.45,52.74,3850,4167,0,4667,4714,
台北市  ,106.7.17,45.09,47.50,46.20,52.63,55.83,3742,3990,3966,4467,4633,
新北市  ,106.7.17,42.96,45.73,44.91,50.55,52.31,3800,4130,4071,4442,4650,
桃園市  ,106.7.17,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.17,42.29,44.79,0.00,48.75,50.00,3440,3845,0,4202,4150,
新竹縣  ,106.7.17,39.69,44.00,0.00,49.17,50.00,3361,3917,0,4264,4333,
苗栗縣  ,106.7.17,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.17,42.68,47.92,44.88,48.99,52.38,3320,3834,3845,4010,4005,
彰化縣  ,106.7.17,39.82,43.88,42.15,47.14,48.16,3289,3897,3717,4018,3907,
南投縣  ,106.7.17,40.80,44.08,43.34,48.21,50.36,3580,0,3750,4083,3750,
雲林縣  ,106.7.17,39.60,43.19,0.00,44.29,46.34,3264,3861,0,4083,3843,
嘉義市  ,106.7.17,40.58,0.00,0.00,46.38,47.25,3198,0,0,4167,3940,
嘉義縣  ,106.7.17,39.60,0.00,0.00,45.87,45.91,3177,0,0,4092,3817,
台南市  ,106.7.17,41.48,47.50,45.00,51.67,54.00,3306,3542,3806,4111,3972,
高雄市  ,106.7.17,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.17,41.16,43.33,0.00,47.81,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.17,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.17,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4222,
台東縣  ,106.7.17,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.17,42.29,0.00,0.00,51.67,51.67,3327,0,0,0,0,
基隆市  ,106.7.14,43.17,45.83,0.00,51.79,52.93,3862,4079,0,4595,4786,
台北市  ,106.7.14,44.94,47.20,45.85,52.45,56.02,3745,3948,3941,4467,4658,
新北市  ,106.7.14,43.02,45.42,44.91,50.55,52.69,3810,4111,4062,4433,4742,
桃園市  ,106.7.14,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.14,42.29,44.79,0.00,48.75,50.00,3440,3845,0,4202,4150,
新竹縣  ,106.7.14,39.90,44.00,0.00,49.17,50.00,3417,3917,0,4236,4333,
苗栗縣  ,106.7.14,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.14,42.68,47.92,44.88,48.99,52.38,3320,3834,3845,4010,4005,
彰化縣  ,106.7.14,39.82,43.88,42.15,47.14,48.16,3289,3897,3717,3976,3940,
南投縣  ,106.7.14,40.80,44.08,43.34,48.21,50.36,3592,0,3750,4083,3750,
雲林縣  ,106.7.14,39.60,43.19,0.00,44.29,46.34,3264,3861,0,4083,3843,
嘉義市  ,106.7.14,40.58,0.00,0.00,46.38,47.25,3198,0,0,4167,3940,
嘉義縣  ,106.7.14,39.60,0.00,0.00,45.87,45.91,3177,0,0,4092,3817,
台南市  ,106.7.14,41.48,47.50,45.00,51.67,54.00,3306,3542,3806,4111,3972,
高雄市  ,106.7.14,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.14,40.81,43.33,0.00,47.76,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.14,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.14,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.7.14,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.14,42.29,0.00,0.00,51.67,51.67,3327,0,0,0,0,
基隆市  ,106.7.13,43.17,45.83,0.00,51.79,52.93,3862,4079,0,4595,4786,
台北市  ,106.7.13,44.94,47.20,45.85,52.45,56.02,3745,3948,3941,4467,4658,
新北市  ,106.7.13,43.02,45.42,44.91,50.55,52.69,3810,4111,4062,4433,4742,
桃園市  ,106.7.13,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.13,42.29,44.79,0.00,48.75,50.00,3440,3845,0,4202,4150,
新竹縣  ,106.7.13,39.90,44.00,0.00,49.17,50.00,3417,3917,0,4236,4333,
苗栗縣  ,106.7.13,40.34,0.00,0.00,45.22,49.08,3369,0,0,3989,4583,
台中市  ,106.7.13,42.68,47.92,44.88,48.99,52.38,3320,3834,3845,4010,4005,
彰化縣  ,106.7.13,40.00,43.88,41.97,46.53,48.16,3289,3897,3676,3966,3932,
南投縣  ,106.7.13,40.80,44.08,43.18,48.21,50.36,3592,0,3583,4083,3833,
雲林縣  ,106.7.13,39.60,43.19,0.00,44.29,46.34,3264,3861,0,4076,3843,
嘉義市  ,106.7.13,40.58,0.00,0.00,46.38,47.25,3203,0,0,4167,3924,
嘉義縣  ,106.7.13,39.60,0.00,0.00,45.87,45.91,3179,0,0,4092,3817,
台南市  ,106.7.13,41.48,47.50,45.00,51.67,54.00,3306,3542,3806,4111,3972,
高雄市  ,106.7.13,40.63,0.00,43.58,48.63,49.66,3366,0,0,4318,4319,
屏東縣  ,106.7.13,40.81,43.33,0.00,47.76,51.71,3410,0,0,4231,4331,
宜蘭縣  ,106.7.13,43.08,45.33,44.55,50.00,54.17,3409,0,3750,4083,4333,
花蓮縣  ,106.7.13,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.7.13,52.56,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.7.13,42.29,0.00,0.00,51.67,51.67,3329,0,0,0,0,
基隆市  ,106.7.12,43.38,45.42,0.00,50.90,53.17,3891,4038,0,4524,4845,
台北市  ,106.7.12,44.94,46.83,45.65,52.45,56.72,3745,3908,3924,4467,4708,
新北市  ,106.7.12,43.02,45.20,44.76,50.50,53.15,3818,4074,4026,4409,4792,
桃園市  ,106.7.12,41.33,38.81,39.54,46.48,55.00,3273,3667,3636,3981,4056,
新竹市  ,106.7.12,42.29,44.79,0.00,48.75,50.00,3440,3845,0,4202,4133,
